Account ID,Account Name,Instance ID,Instance name,Instance type,OS,Region,user: Tag1,user: Environment,aws:createdBy,Total running hours,RI Hours,On-Demand hours,Savings Plans hours, CPU Utilization ,Memory Utilization,Disk Utilization,EBS Read Throughput (Ops/s),EBS Write Throughput (Ops/s),EBS Read Bandwidth (KiB/s),EBS Write Bandwidth (KiB/s),Recommended Action,Recommended Instance Type 1, Recommended Instance Type 1 Estimated Savings , Recommended Instance Type 1 Projected CPU ,Recommended Instance Type 1 Projected Memory,Recommended Instance Type 1 Projected Disk,Recommended Instance Type 2, Recommended Instance Type 2 Estimated Savings , Recommended Instance Type 2 Projected CPU ,Recommended Instance Type 2 Projected Memory,Recommended Instance Type 2 Projected Disk,Recommended Instance Type 3, Recommended Instance Type 3 Estimated Savings , Recommended Instance Type 3 Projected CPU ,Recommended Instance Type 3 Projected Memory,Recommended Instance Type 3 Projected Disk
8.36E+11,WA Cost Labs,i-054254,name 1258,r4.2xlarge,SUSE Linux,EU (Frankfurt),TagValue 1258,DEV,AssumedRole:AROA3JCGXXXXXXXX,1,0,1,0,16.46,,,0,6.16,0,,Modify,r4.xlarge,$0.70 ,32.92,,,r4.large,$1.04 ,65.83,,,,,,,
8.36E+11,WA Cost Labs,i-054261,name 1259,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1259,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.455278,0,0.455278,0,17.5,,,0.013333333,6.32,0.190734863,,Modify,c4.2xlarge,$0.45 ,35,,,c4.xlarge,$0.67 ,70,,,,,,,
8.36E+11,WA Cost Labs,i-054267,name 1260,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1260,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.117222,0,0.117222,0,5.08,,,0,7.693333333,0,,Modify,c4.2xlarge,$0.12 ,10.17,,,c4.xlarge,$0.17 ,20.33,,,c4.large,$0.20 ,40.67,,
8.36E+11,WA Cost Labs,i-05427,name 1261,m4.xlarge,Linux/UNIX,Asia Pacific (Sydney),TagValue 1261,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,0,330,0,28.94,,,0,6.313333333,0,,Modify,m4.large,$89.62 ,57.88,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-054299,name 1262,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1262,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.048333,0,0.048333,0,3.28,,,0,7.953333333,0,,Modify,c4.2xlarge,$0.05 ,6.56,,,c4.large,$0.08 ,26.25,,,c4.xlarge,$0.07 ,13.13,,
8.36E+11,WA Cost Labs,i-054300,name 1263,t3.small,Linux/UNIX,US East (N. Virginia),TagValue 1263,DEV,IAMUser:AIDAJJB63XXXXXXXX,329,329,0,0,2,,,0,7.353333333,0,,Modify,t3.micro, $-   ,2,,,t3.nano, $-   ,2,,,,,,,
8.36E+11,WA Cost Labs,i-054365,name 1264,t2.xlarge,Windows (Amazon VPC),Asia Pacific (Sydney),TagValue 1264,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,15.83,,,0,5.716666667,0,,Modify,t2.large,$93.06 ,31.67,,,t2.small,$169.35 ,63.33,,,t2.micro,$183.11 ,63.33,,
8.36E+11,WA Cost Labs,i-054428,name 1265,t2.xlarge,Linux/UNIX,EU (Ireland),TagValue 1265,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,0,330,0,11.88,,,0,0.993333333,0,,Modify,t2.large,$72.27 ,23.75,,,t2.small,$126.62 ,47.5,,,t2.nano,$140.02 ,47.5,,
8.36E+11,WA Cost Labs,i-054528,name 1266,m5.xlarge,Linux/UNIX,EU (Frankfurt),TagValue 1266,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,330,0,0,25,,,0.18,7.793333333,3.738404948,,Modify,m5.large, $-   ,50,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-054573,name 1267,r4.4xlarge,Linux/UNIX,US East (N. Virginia),TagValue 1267,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,330,0,0,24.83,,,0,1.18,0,,Modify,r4.2xlarge, $-   ,49.67,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-054585,name 1268,m5.xlarge,Linux/UNIX,EU (Frankfurt),TagValue 1268,DEV,AssumedRole:AROA3JCGXXXXXXXX,329,0,329,0,14,,,0,0.993333333,0,,Modify,m5.large,$82.20 ,28,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-0546,name 1269,c4.4xlarge,Linux/UNIX,US East (N. Virginia),TagValue 1269,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.126667,0,0.126667,0,9.52,,,0.66,10.00333333,17.06441406,,Modify,c4.2xlarge,$0.11 ,19.04,,,c4.large,$0.19 ,76.17,,,c4.xlarge,$0.16 ,38.08,,
8.36E+11,WA Cost Labs,i-054628,name 1270,t3.small,Linux/UNIX,US East (N. Virginia),TagValue 1270,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,330,0,0,26,,,0,0.993333333,0,,Modify,t3.micro, $-   ,26,,,t3.nano, $-   ,26,,,,,,,
8.36E+11,WA Cost Labs,i-054632,name 1271,t2.micro,Linux/UNIX,US East (N. Virginia),TagValue 1271,DEV,IAMUser:AIDAJJB63XXXXXXXX,329,0,329,0,0.68,,,0,0.993333333,0,,Terminate,,$8.29 ,,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-054696,name 1272,c4.xlarge,Linux/UNIX,EU (Frankfurt),TagValue 1272,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.056944,0,0.056944,0,30.25,,,0,1.19,0,,Modify,c4.large,$0.01 ,60.5,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-054718,name 1273,c4.xlarge,Red Hat Enterprise Linux,US East (Ohio),TagValue 1273,DEV,IAMUser:AIDAJJB63XXXXXXXX,2,0,2,0,14.13,,,0,6.16,0,,Modify,c4.large,$0.43 ,28.25,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-054771,name 1274,m4.xlarge,Windows (Amazon VPC),US East (N. Virginia),TagValue 1274,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,34.96,,,0.013333333,6.32,0.190734863,,Modify,m4.large,$137.66 ,69.92,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-054784,name 1275,m5.xlarge,Linux/UNIX,EU (Frankfurt),TagValue 1275,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,166.001112,163.998888,0,26,,,0,7.693333333,0,,Modify,m5.large,$40.98 ,52,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-054790,name 1276,c4.xlarge,Linux/UNIX,EU (Frankfurt),TagValue 1276,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.071944,0,0.071944,0,26.46,,,0,6.313333333,0,,Modify,c4.large,$0.02 ,52.92,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-054796,name 1277,t1.micro,Linux/UNIX,US East (N. Virginia),TagValue 1277,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.28,0,0.28,0,0.85,,,0,7.953333333,0,,Terminate,,$0.01 ,,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-054803,name 1278,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1278,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.048056,0,0.048056,0,8.63,,,0,7.353333333,0,,Modify,c4.2xlarge,$0.05 ,17.25,,,c4.large,$0.08 ,69,,,c4.xlarge,$0.07 ,34.5,,
8.36E+11,WA Cost Labs,i-054815,name 1279,m5.2xlarge,Linux/UNIX,EU (Ireland),TagValue 1279,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,329.664028,0.335972,0,12,,,0,5.716666667,0,,Modify,m5.xlarge,$0.16 ,24,,,m5.large,$0.23 ,48,,,,,,,
8.36E+11,WA Cost Labs,i-054849,name 1280,m4.xlarge,Linux/UNIX,EU (Ireland),TagValue 1280,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,9.03,,,0,0.993333333,0,,Modify,m4.large,$79.58 ,18.05,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-054897,name 1281,c4.xlarge,Linux/UNIX,US East (N. Virginia),TagValue 1281,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.148056,0,0.148056,0,0.37,,,0.18,7.793333333,3.738404948,,Terminate,,$0.06 ,,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-054939,name 1282,t3.medium,Linux/UNIX,EU (Frankfurt),TagValue 1282,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,30,,,0,1.18,0,,Modify,t3.small,$17.21 ,30,,,t3.micro,$25.81 ,30,,,t3.nano,$30.11 ,30,,
8.36E+11,WA Cost Labs,i-054963,name 1283,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1283,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.118889,0,0.118889,0,18.66,,,0,0.993333333,0,,Modify,c4.2xlarge,$0.12 ,37.31,,,c4.xlarge,$0.18 ,74.63,,,,,,,
8.36E+11,WA Cost Labs,i-054985,name 1284,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1284,DEV,AssumedRole:AROA3JCGXXXXXXXX,1.161111,0,1.161111,0,13.14,,,0.66,10.00333333,17.06441406,,Modify,c4.2xlarge,$1.14 ,26.27,,,c4.xlarge,$1.71 ,52.54,,,,,,,
8.36E+11,WA Cost Labs,i-055014,name 1285,c4.4xlarge,Linux/UNIX,EU (Frankfurt),TagValue 1285,DEV,IAMUser:AIDAJJB63XXXXXXXX,150,150,0,0,9.14,,,0,0.993333333,0,,Modify,c4.2xlarge, $-   ,18.27,,,c4.xlarge, $-   ,36.54,,,c4.large, $-   ,73.08,,
8.36E+11,WA Cost Labs,i-05502,name 1286,t2.small,Linux/UNIX,US East (N. Virginia),TagValue 1286,DEV,AssumedRole:AROA3JCGXXXXXXXX,329,329,0,0,4.17,,,0,0.993333333,0,,Modify,t2.micro, $-   ,4.17,,,t2.nano, $-   ,4.17,,,,,,,
8.36E+11,WA Cost Labs,i-055071,name 1287,t1.micro,Linux/UNIX,US East (N. Virginia),TagValue 1287,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.28,0,0.28,0,0.83,,,0,1.19,0,,Terminate,,$0.01 ,,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-05510,name 1288,t3.medium,Linux/UNIX,EU (Frankfurt),TagValue 1288,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,2,,,0,6.16,0,,Modify,t3.small,$17.21 ,2,,,t3.micro,$25.81 ,2,,,t3.nano,$30.11 ,2,,
8.36E+11,WA Cost Labs,i-055130,name 1289,t2.micro,Linux/UNIX,US East (N. Virginia),TagValue 1289,DEV,IAMUser:AIDAJJB63XXXXXXXX,329,0,329,0,38,,,0.013333333,6.32,0.190734863,,Modify,t2.nano,$4.15 ,38,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-055142,name 1290,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1290,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.069722,0,0.069722,0,3.57,,,0,7.693333333,0,,Modify,c4.2xlarge,$0.07 ,7.15,,,c4.large,$0.12 ,28.58,,,c4.xlarge,$0.10 ,14.29,,
8.36E+11,WA Cost Labs,i-055153,name 1291,m4.xlarge,Windows (Amazon VPC),US East (N. Virginia),TagValue 1291,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,0,330,0,38.42,,,0,6.313333333,0,,Modify,m4.large,$137.66 ,76.83,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-055163,name 1292,c5.xlarge,Red Hat Enterprise Linux,Asia Pacific (Singapore),TagValue 1292,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,3,,,0,7.953333333,0,,Modify,c5.large,$70.26 ,6,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-055183,name 1293,m5.xlarge,Linux/UNIX,US East (N. Virginia),TagValue 1293,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,1,329,0,4,,,0,7.353333333,0,,Modify,m5.large,$68.62 ,8,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-055197,name 1294,r4.2xlarge,SUSE Linux,EU (Frankfurt),TagValue 1294,DEV,AssumedRole:AROA3JCGXXXXXXXX,1,0,1,0,21.73,,,0,5.716666667,0,,Modify,r4.xlarge,$0.70 ,43.46,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-055242,name 1295,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1295,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.301944,0,0.301944,0,19.07,,,0,0.993333333,0,,Modify,c4.2xlarge,$0.30 ,38.15,,,c4.xlarge,$0.45 ,76.29,,,,,,,
8.36E+11,WA Cost Labs,i-05526,name 1296,t3a.large,Linux/UNIX,US East (N. Virginia),TagValue 1296,DEV,AssumedRole:AROA3JCGXXXXXXXX,329,0,329,0,2,,,0.18,7.793333333,3.738404948,,Modify,t3a.medium,$26.88 ,2,,,t3a.small,$40.31 ,2,,,t3a.nano,$50.39 ,2,,
8.36E+11,WA Cost Labs,i-055337,name 1297,t3.small,Linux/UNIX,US East (N. Virginia),TagValue 1297,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,330,0,0,16,,,0,1.18,0,,Modify,t3.micro, $-   ,16,,,t3.nano, $-   ,16,,,,,,,
8.36E+11,WA Cost Labs,i-055347,name 1298,t3.medium,Linux/UNIX,US East (N. Virginia),TagValue 1298,DEV,AssumedRole:AROA3JCGXXXXXXXX,329,250.8090295,78.1909705,0,7,,,0,0.993333333,0,,Modify,t3.small,$3.53 ,7,,,t3.nano,$6.18 ,7,,,t3.micro,$5.30 ,7,,
8.36E+11,WA Cost Labs,i-05538,name 1299,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1299,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.495833,0,0.495833,0,26.61,,,0.66,10.00333333,17.06441406,,Modify,c4.2xlarge,$0.49 ,53.23,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-055489,name 1300,m3.2xlarge,Red Hat Enterprise Linux,US East (N. Virginia),TagValue 1300,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,1.9,,,0,0.993333333,0,,Modify,m3.xlarge,$240.90 ,3.79,,,m3.medium,$383.58 ,15.17,,,m3.large,$336.26 ,7.58,,
8.36E+11,WA Cost Labs,i-055525,name 1301,t3.small,Linux/UNIX,EU (Frankfurt),TagValue 1301,DEV,IAMUser:AIDAJJB63XXXXXXXX,329,0,329,0,4,,,0,0.993333333,0,,Modify,t3.micro,$8.58 ,4,,,t3.nano,$12.87 ,4,,,,,,,
8.36E+11,WA Cost Labs,i-055541,name 1302,t3.small,Linux/UNIX,EU (Frankfurt),TagValue 1302,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,24,,,0,1.19,0,,Modify,t3.micro,$8.60 ,24,,,t3.nano,$12.91 ,24,,,,,,,
8.36E+11,WA Cost Labs,i-055545,name 1303,m5.xlarge,Windows with SQL Server Standard,EU (London),TagValue 1303,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,0,330,0,20,,,0,6.16,0,,Modify,m5.large,$145.54 ,40,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-055624,name 1304,c5.9xlarge,Windows (Amazon VPC),EU (Ireland),TagValue 1304,DEV,AssumedRole:AROA3JCGXXXXXXXX,6,0,6,0,8,,,0.013333333,6.32,0.190734863,,Modify,c5.4xlarge,$24.51 ,18,,,c5.2xlarge,$34.31 ,36,,,c5.xlarge,$39.21 ,72,,
8.36E+11,WA Cost Labs,i-055672,name 1305,t3.micro,Linux/UNIX,US East (N. Virginia),TagValue 1305,DEV,IAMUser:AIDAJJB63XXXXXXXX,329,329,0,0,30,,,0,7.693333333,0,,Modify,t3.nano, $-   ,30,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-055748,name 1306,m5.xlarge,Linux/UNIX,US East (N. Virginia),TagValue 1306,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0.5,329.5,0,24,,,0,6.313333333,0,,Modify,m5.large,$68.72 ,48,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-055766,name 1307,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1307,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.050556,0,0.050556,0,6.88,,,0,7.953333333,0,,Modify,c4.2xlarge,$0.05 ,13.75,,,c4.xlarge,$0.07 ,27.5,,,c4.large,$0.09 ,55,,
8.36E+11,WA Cost Labs,i-055822,name 1308,r5.2xlarge,Windows (Amazon VPC),EU (Ireland),TagValue 1308,DEV,AssumedRole:AROA3JCGXXXXXXXX,80,0,80,0,25,,,0,7.353333333,0,,Modify,r5.xlarge,$81.00 ,50,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-055887,name 1309,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1309,DEV,IAMUser:AIDAJJB63XXXXXXXX,1.772222,0,1.772222,0,19.36,,,0,5.716666667,0,,Modify,c4.2xlarge,$1.74 ,38.73,,,c4.xlarge,$2.61 ,77.46,,,,,,,
8.36E+11,WA Cost Labs,i-055897,name 1310,r4.2xlarge,Linux/UNIX,EU (Ireland),TagValue 1310,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,330,0,0,13.29,,,0,0.993333333,0,,Modify,r4.xlarge, $-   ,26.58,,,r4.large, $-   ,53.17,,,,,,,
8.36E+11,WA Cost Labs,i-055946,name 1311,c5.xlarge,Windows (Amazon VPC),US East (N. Virginia),TagValue 1311,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,93,237,0,22,,,0.18,7.793333333,3.738404948,,Modify,c5.large,$55.38 ,44,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-055954,name 1312,t3.micro,Linux/UNIX,EU (Frankfurt),TagValue 1312,DEV,AssumedRole:AROA3JCGXXXXXXXX,1.830556,0,1.830556,0,37,,,0,1.18,0,,Modify,t3.nano,$0.02 ,37,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-056077,name 1313,c4.xlarge,Linux/UNIX,EU (London),TagValue 1313,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.18,0,0.18,0,33.04,,,0,0.993333333,0,,Modify,c4.large,$0.05 ,66.08,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-056117,name 1314,m4.xlarge,Red Hat Enterprise Linux,US East (N. Virginia),TagValue 1314,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,1.25,,,0.66,10.00333333,17.06441406,,Modify,m4.large,$71.70 ,2.5,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-056127,name 1315,t1.micro,Linux/UNIX,US East (N. Virginia),TagValue 1315,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.28,0,0.28,0,1,,,0,0.993333333,0,,Terminate,,$0.01 ,,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-056129,name 1316,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1316,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.715278,0,0.715278,0,20.03,,,0,0.993333333,0,,Modify,c4.2xlarge,$0.70 ,40.06,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-056157,name 1317,c4.2xlarge,Linux/UNIX,EU (Frankfurt),TagValue 1317,DEV,IAMUser:AIDAJJB63XXXXXXXX,1.584444,0,1.584444,0,23,,,0,1.19,0,,Modify,c4.xlarge,$0.78 ,46,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-05626,name 1318,t3.medium,Linux/UNIX,US East (N. Virginia),TagValue 1318,DEV,AssumedRole:AROA3JCGXXXXXXXX,322.9975,322.9975,0,0,14,,,0,6.16,0,,Modify,t3.small, $-   ,14,,,t3.micro, $-   ,14,,,t3.nano, $-   ,14,,
8.36E+11,WA Cost Labs,i-056335,name 1319,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1319,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.053333,0,0.053333,0,4.23,,,0.013333333,6.32,0.190734863,,Modify,c4.2xlarge,$0.05 ,8.46,,,c4.large,$0.09 ,33.83,,,c4.xlarge,$0.08 ,16.92,,
8.36E+11,WA Cost Labs,i-056350,name 1320,t2.medium,Linux/UNIX,US East (N. Virginia),TagValue 1320,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,31.33,,,0,7.693333333,0,,Modify,t2.small,$16.78 ,62.67,,,t2.micro,$24.95 ,62.67,,,t2.nano,$29.11 ,62.67,,
8.36E+11,WA Cost Labs,i-056446,name 1321,c4.xlarge,Linux/UNIX,US East (N. Virginia),TagValue 1321,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.174722,0,0.174722,0,16,,,0,6.313333333,0,,Modify,c4.large,$0.04 ,32,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-05648,name 1322,t3.small,Linux/UNIX,US East (N. Virginia),TagValue 1322,DEV,AssumedRole:AROA3JCGXXXXXXXX,329,329,0,0,3,,,0,7.953333333,0,,Modify,t3.micro, $-   ,3,,,t3.nano, $-   ,3,,,,,,,
8.36E+11,WA Cost Labs,i-056486,name 1323,m4.2xlarge,Linux/UNIX,US East (N. Virginia),TagValue 1323,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,0,330,0,10.29,,,0,7.353333333,0,,Modify,m4.xlarge,$143.39 ,20.58,,,m4.large,$215.09 ,41.17,,,,,,,
8.36E+11,WA Cost Labs,i-056539,name 1324,t3.large,Linux/UNIX,EU (Frankfurt),TagValue 1324,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,37,,,0,5.716666667,0,,Modify,t3.medium,$34.41 ,37,,,t3.small,$51.62 ,37,,,t3.nano,$64.53 ,37,,
8.36E+11,WA Cost Labs,i-056555,name 1325,c4.xlarge,Linux/UNIX,US East (N. Virginia),TagValue 1325,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.526111,0,0.526111,0,23.54,,,0,0.993333333,0,,Modify,c4.large,$0.11 ,47.08,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-056609,name 1326,m4.xlarge,Windows (Amazon VPC),EU (Ireland),TagValue 1326,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,25.71,,,0.18,7.793333333,3.738404948,,Modify,m4.large,$145.54 ,51.42,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-056645,name 1327,m5.xlarge,Red Hat Enterprise Linux,EU (Ireland),TagValue 1327,DEV,IAMUser:AIDAJJB63XXXXXXXX,331,0,331,0,23,,,0,1.18,0,,Modify,m5.large,$76.95 ,46,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-056651,name 1328,r4.2xlarge,SUSE Linux,EU (Frankfurt),TagValue 1328,DEV,AssumedRole:AROA3JCGXXXXXXXX,1,0,1,0,16.58,,,0,0.993333333,0,,Modify,r4.xlarge,$0.70 ,33.17,,,r4.large,$1.04 ,66.33,,,,,,,
8.36E+11,WA Cost Labs,i-05666,name 1329,c4.4xlarge,Linux/UNIX,US East (N. Virginia),TagValue 1329,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.130278,0,0.130278,0,12.63,,,0.66,10.00333333,17.06441406,,Modify,c4.2xlarge,$0.11 ,25.25,,,c4.xlarge,$0.17 ,50.5,,,,,,,
8.36E+11,WA Cost Labs,i-05669,name 1330,t2.micro,Linux/UNIX,US East (N. Virginia),TagValue 1330,DEV,AssumedRole:AROA3JCGXXXXXXXX,329,0,329,0,4.43,,,0,0.993333333,0,,Modify,t2.nano,$4.15 ,4.43,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-056698,name 1331,t2.micro,Linux/UNIX,EU (Frankfurt),TagValue 1331,DEV,IAMUser:AIDAJJB63XXXXXXXX,330,0,330,0,8.67,,,0,0.993333333,0,,Modify,t2.nano,$4.80 ,8.67,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-056753,name 1332,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1332,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.175833,0,0.175833,0,13.47,,,0,1.19,0,,Modify,c4.2xlarge,$0.17 ,26.94,,,c4.xlarge,$0.26 ,53.88,,,,,,,
8.36E+11,WA Cost Labs,i-056796,name 1333,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1333,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.226111,0,0.226111,0,18.94,,,0,6.16,0,,Modify,c4.2xlarge,$0.22 ,37.88,,,c4.xlarge,$0.33 ,75.75,,,,,,,
8.36E+11,WA Cost Labs,i-056823,name 1334,c5.2xlarge,Windows (Amazon VPC),EU (Frankfurt),TagValue 1334,DEV,AssumedRole:AROA3JCGXXXXXXXX,1,0,1,0,35,,,0.013333333,6.32,0.190734863,,Modify,c5.xlarge,$0.82 ,70,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-056858,name 1335,c4.4xlarge,Linux/UNIX,EU (Ireland),TagValue 1335,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.176111,0,0.176111,0,7.91,,,0,7.693333333,0,,Modify,c4.2xlarge,$0.17 ,15.81,,,c4.xlarge,$0.26 ,31.63,,,c4.large,$0.30 ,63.25,,
8.36E+11,WA Cost Labs,i-056871,name 1336,c4.xlarge,Linux/UNIX,EU (Frankfurt),TagValue 1336,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,14.79,,,0,6.313333333,0,,Modify,c4.large,$81.02 ,29.58,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-056885,name 1337,t3.small,Linux/UNIX,US East (Ohio),TagValue 1337,DEV,IAMUser:AIDAJJB63XXXXXXXX,1.736667,0,1.736667,0,25,,,0,7.953333333,0,,Modify,t3.micro,$0.04 ,25,,,t3.nano,$0.06 ,25,,,,,,,
8.36E+11,WA Cost Labs,i-056915,name 1338,t2.medium,Windows (Amazon VPC),EU (London),TagValue 1338,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,31.42,,,0,7.353333333,0,,Modify,t2.small,$25.24 ,62.83,,,t2.micro,$37.71 ,62.83,,,t2.nano,$44.09 ,62.83,,
8.36E+11,WA Cost Labs,i-056926,name 1339,c5.2xlarge,Linux/UNIX,EU (Frankfurt),TagValue 1339,DEV,IAMUser:AIDAJJB63XXXXXXXX,195.996944,0,195.996944,0,26,,,0,5.716666667,0,,Modify,c5.xlarge,$82.61 ,52,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-057077,name 1340,c4.xlarge,Linux/UNIX,EU (Frankfurt),TagValue 1340,DEV,AssumedRole:AROA3JCGXXXXXXXX,0.068889,0,0.068889,0,29.83,,,0,0.993333333,0,,Modify,c4.large,$0.02 ,59.67,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-057147,name 1341,c4.xlarge,Linux/UNIX,US East (N. Virginia),TagValue 1341,DEV,IAMUser:AIDAJJB63XXXXXXXX,0.523889,0,0.523889,0,19.17,,,0.18,7.793333333,3.738404948,,Modify,c4.large,$0.11 ,38.33,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-057148,name 1342,c5.xlarge,Linux/UNIX,Asia Pacific (Sydney),TagValue 1342,DEV,AssumedRole:AROA3JCGXXXXXXXX,330,0,330,0,24,,,0,1.18,0,,Modify,c5.large,$79.58 ,48,,,,,,,,,,,,
8.36E+11,WA Cost Labs,i-057176,name 1343,t3.small,Linux/UNIX,EU (Frankfurt),TagValue 1343,DEV,IAMUser:AIDAJJB63XXXXXXXX,329,0,329,0,4,,,0,0.993333333,0,,Modify,t3.micro,$8.58 ,4,,,t3.nano,$12.87 ,4,,,,,,,
